Car_id,Company,Model
C_CND_019650,Plymouth,Neon
C_CND_019651,Acura,TL
C_CND_019652,Volvo,C70
C_CND_019653,Mercedes-B,S-Class
C_CND_019654,Mitsubishi,Montero Sport
C_CND_019655,Oldsmobile,Intrigue
C_CND_019656,Dodge,Dakota
C_CND_019657,Chrysler,Sebring Coupe
C_CND_019658,Volvo,S80
C_CND_019659,Chevrolet,Lumina
C_CND_019660,Mercedes-B,C-Class
C_CND_019661,Mercedes-B,SLK
C_CND_019662,Porsche,Carrera Coupe
C_CND_019663,Saab,5-Sep
C_CND_019664,Mitsubishi,Montero Sport
C_CND_019665,Toyota,Sienna
C_CND_019666,Mitsubishi,3000GT
C_CND_019667,BMW,328i
C_CND_019668,Infiniti,I30
C_CND_019669,Subaru,Outback
C_CND_019670,Dodge,Ram Pickup
C_CND_019671,Volvo,S80
C_CND_019672,Oldsmobile,Intrigue
C_CND_019673,Volkswagen,GTI
C_CND_019674,Chevrolet,Monte Carlo
C_CND_019675,Acura,TL
C_CND_019676,Mitsubishi,Diamante
C_CND_019677,Toyota,Corolla
C_CND_019678,Volvo,S40
C_CND_019679,Dodge,Ram Pickup
C_CND_019680,Buick,Park Avenue
C_CND_019681,Infiniti,I30
C_CND_019682,Lincoln,Town car
C_CND_019683,Cadillac,Eldorado
C_CND_019684,Mercedes-B,S-Class
C_CND_019685,Volkswagen,Golf
C_CND_019686,Subaru,Outback
C_CND_019687,Chevrolet,Malibu
C_CND_019688,BMW,528i
C_CND_019689,Cadillac,Catera
C_CND_019690,Saturn,SW
C_CND_019691,Infiniti,I30
C_CND_019692,Volvo,S80
C_CND_019693,Oldsmobile,Intrigue
C_CND_019694,Volkswagen,GTI
C_CND_019695,Chevrolet,Monte Carlo
C_CND_019696,Mercedes-B,S-Class
C_CND_019697,Cadillac,Catera
C_CND_019698,Chevrolet,Prizm
C_CND_019699,Mercury,Grand Marquis
C_CND_019700,BMW,528i
C_CND_019701,Audi,A6
C_CND_019702,Acura,TL
C_CND_019703,Volvo,S70
C_CND_019704,Ford,Mustang
C_CND_019705,Toyota,Land Cruiser
C_CND_019706,Infiniti,I30
C_CND_019707,Plymouth,Breeze
C_CND_019708,Dodge,Caravan
C_CND_019709,Mitsubishi,Diamante
C_CND_019710,Lexus,GS400
C_CND_019711,Volvo,S80
C_CND_019712,Volkswagen,Passat
C_CND_019713,Mercury,Cougar
C_CND_019714,Mercedes-B,SLK
C_CND_019715,Chrysler,Concorde
C_CND_019716,Infiniti,I30
C_CND_019717,Dodge,Avenger
C_CND_019718,Volkswagen,Jetta
C_CND_019719,Dodge,Viper
C_CND_019720,Mitsubishi,Galant
C_CND_019721,Nissan,Pathfinder
C_CND_019722,Mercury,Grand Marquis
C_CND_019723,BMW,528i
C_CND_019724,Volvo,S80
C_CND_019725,BMW,323i
C_CND_019726,Plymouth,Voyager
C_CND_019727,Volvo,V70
C_CND_019728,Chrysler,Sebring Coupe
C_CND_019729,Dodge,Ram Pickup
C_CND_019730,Chrysler,LHS
C_CND_019731,Volvo,C70
C_CND_019732,Chrysler,Concorde
C_CND_019733,Cadillac,DeVille
C_CND_019734,Jaguar,S-Type
C_CND_019735,Volkswagen,Beetle
C_CND_019736,Ford,Contour
C_CND_019737,Volkswagen,Jetta
C_CND_019738,Lexus,ES300
C_CND_019739,Subaru,Forester
C_CND_019740,BMW,328i
C_CND_019741,Volvo,S80
C_CND_019742,BMW,323i
C_CND_019743,Plymouth,Voyager
C_CND_019744,Volvo,V70
C_CND_019745,Chrysler,Sebring Coupe
C_CND_019746,Audi,A4
C_CND_019747,Chrysler,LHS
C_CND_019748,Mitsubishi,Diamante
C_CND_019749,Lexus,LS400
C_CND_019750,Chevrolet,Monte Carlo
C_CND_019751,BMW,328i
C_CND_019752,Mercedes-B,SL-Class
C_CND_019753,Ford,Mustang
C_CND_019754,Chevrolet,Metro
C_CND_019755,Acura,Integra
C_CND_019756,Infiniti,I30
C_CND_019757,Dodge,Intrepid
C_CND_019758,Chrysler,Concorde
C_CND_019759,Chevrolet,Cavalier
C_CND_019760,Ford,Taurus
C_CND_019761,Cadillac,Seville
C_CND_019762,BMW,323i
C_CND_019763,Acura,RL
C_CND_019764,Honda,Odyssey
C_CND_019765,Oldsmobile,Intrigue
C_CND_019766,Acura,RL
C_CND_019767,Ford,Taurus
C_CND_019768,Oldsmobile,Silhouette
C_CND_019769,Saturn,SW
C_CND_019770,Lincoln,Continental
C_CND_019771,Chevrolet,Camaro
C_CND_019772,Mitsubishi,Montero Sport
C_CND_019773,Oldsmobile,Silhouette
C_CND_019774,Audi,A6
C_CND_019775,Oldsmobile,Cutlass
C_CND_019776,Mercedes-B,S-Class
C_CND_019777,Nissan,Maxima
C_CND_019778,Oldsmobile,Bravada
C_CND_019779,BMW,528i
C_CND_019780,Ford,Crown Victoria
C_CND_019781,Nissan,Frontier
C_CND_019782,Honda,Accord
C_CND_019783,Ford,Focus
C_CND_019784,Mitsubishi,3000GT
C_CND_019785,BMW,328i
C_CND_019786,Chevrolet,Monte Carlo
C_CND_019787,Honda,Accord
C_CND_019788,Lincoln,Continental
C_CND_019789,Plymouth,Voyager
C_CND_019790,Ford,F-Series
C_CND_019791,Toyota,Sienna
C_CND_019792,Acura,Integra
C_CND_019793,Mercury,Grand Marquis
C_CND_019794,Chevrolet,Metro
C_CND_019795,Ford,Escort
C_CND_019796,Chevrolet,Corvette
C_CND_019797,Jaguar,S-Type
C_CND_019798,Mercedes-B,SLK
C_CND_019799,Mitsubishi,3000GT
C_CND_019800,BMW,528i
C_CND_019801,Audi,A4
C_CND_019802,Chrysler,300M
C_CND_019803,Volkswagen,Passat
C_CND_019804,Mitsubishi,Diamante
C_CND_019805,Lexus,LS400
C_CND_019806,Chevrolet,Monte Carlo
C_CND_019807,BMW,328i
C_CND_019808,Volkswagen,Beetle
C_CND_019809,Ford,Mustang
C_CND_019810,Chevrolet,Metro
C_CND_019811,Acura,Integra
C_CND_019812,Dodge,Ram Pickup
C_CND_019813,Dodge,Intrepid
C_CND_019814,Cadillac,Seville
C_CND_019815,Chevrolet,Cavalier
C_CND_019816,Ford,Taurus
C_CND_019817,Porsche,Carrera Coupe
C_CND_019818,Honda,CR-V
C_CND_019819,Mitsubishi,Montero Sport
C_CND_019820,Volkswagen,Passat
C_CND_019821,Dodge,Viper
C_CND_019822,Ford,Focus
C_CND_019823,Subaru,Forester
C_CND_019824,Chrysler,LHS
C_CND_019825,Subaru,Outback
C_CND_019826,Buick,Park Avenue
C_CND_019827,Ford,Taurus
C_CND_019828,Chevrolet,Cavalier
C_CND_019829,Acura,TL
C_CND_019830,Mercury,Grand Marquis
C_CND_019831,Pontiac,Firebird
C_CND_019832,Dodge,Intrepid
C_CND_019833,Nissan,Maxima
C_CND_019834,Dodge,Avenger
C_CND_019835,Chevrolet,Corvette
C_CND_019836,Subaru,Forester
C_CND_019837,Chrysler,Concorde
C_CND_019838,Dodge,Intrepid
C_CND_019839,Hyundai,Elantra
C_CND_019840,Mitsubishi,Diamante
C_CND_019841,Lexus,GS400
C_CND_019842,Porsche,Carrera Cabrio
C_CND_019843,Dodge,Ram Van
C_CND_019844,Mercury,Sable
C_CND_019845,Toyota,Land Cruiser
C_CND_019846,Honda,CR-V
C_CND_019847,Porsche,Carrera Coupe
C_CND_019848,Volkswagen,Passat
C_CND_019849,Dodge,Viper
C_CND_019850,Mitsubishi,Montero Sport
C_CND_019851,Toyota,Camry
C_CND_019852,Chevrolet,Prizm
C_CND_019853,Cadillac,Eldorado
C_CND_019854,Nissan,Altima
C_CND_019855,Volvo,S40
C_CND_019856,Volkswagen,Passat
C_CND_019857,Cadillac,Eldorado
C_CND_019858,Mercedes-B,SL-Class
C_CND_019859,Volvo,S40
C_CND_019860,Lincoln,Navigator
C_CND_019861,Volvo,C70
C_CND_019862,Toyota,Sienna
C_CND_019863,Chrysler,LHS
C_CND_019864,BMW,528i
C_CND_019865,Cadillac,DeVille
C_CND_019866,Mercury,Villager
C_CND_019867,Nissan,Frontier
C_CND_019868,Acura,RL
C_CND_019869,Dodge,Ram Pickup
C_CND_019870,BMW,528i
C_CND_019871,Ford,Focus
C_CND_019872,Chrysler,LHS
C_CND_019873,Volvo,C70
C_CND_019874,Toyota,Sienna
C_CND_019875,Subaru,Outback
C_CND_019876,Chevrolet,Corvette
C_CND_019877,Acura,RL
C_CND_019878,Honda,Odyssey
C_CND_019879,Nissan,Frontier
C_CND_019880,Ford,Contour
C_CND_019881,Mercedes-B,S-Class
C_CND_019882,Toyota,Tacoma
C_CND_019883,Volvo,S70
C_CND_019884,BMW,328i
C_CND_019885,Ford,Crown Victoria
C_CND_019886,Saturn,SL
C_CND_019887,Cadillac,Escalade
C_CND_019888,Oldsmobile,Silhouette
C_CND_019889,Hyundai,Sonata
C_CND_019890,Nissan,Pathfinder
C_CND_019891,Chrysler,LHS
C_CND_019892,BMW,528i
C_CND_019893,Cadillac,DeVille
C_CND_019894,Mercedes-B,SL-Class
C_CND_019895,BMW,328i
C_CND_019896,Ford,Crown Victoria
C_CND_019897,Volkswagen,GTI
C_CND_019898,Volkswagen,Passat
C_CND_019899,Hyundai,Sonata
C_CND_019900,Volkswagen,Passat
C_CND_019901,Lexus,LX470
C_CND_019902,Chrysler,Sebring Coupe
C_CND_019903,Chevrolet,Corvette
C_CND_019904,Toyota,RAV4
C_CND_019905,Subaru,Forester
C_CND_019906,Plymouth,Prowler
C_CND_019907,Toyota,Camry
C_CND_019908,Buick,Park Avenue
C_CND_019909,Ford,Taurus
C_CND_019910,BMW,323i
C_CND_019911,Nissan,Altima
C_CND_019912,Ford,Explorer
C_CND_019913,Pontiac,Sunfire
C_CND_019914,Lexus,GS400
C_CND_019915,Mercury,Grand Marquis
C_CND_019916,Chevrolet,Cavalier
C_CND_019917,Nissan,Maxima
C_CND_019918,Dodge,Ram Pickup
C_CND_019919,Volkswagen,Jetta
C_CND_019920,Honda,Accord
C_CND_019921,Saturn,SL
C_CND_019922,Dodge,Stratus
C_CND_019923,Ford,Crown Victoria
C_CND_019924,Pontiac,Bonneville
C_CND_019925,BMW,328i
C_CND_019926,Ford,Taurus
C_CND_019927,BMW,323i
C_CND_019928,Nissan,Altima
C_CND_019929,Ford,Explorer
C_CND_019930,Pontiac,Sunfire
C_CND_019931,Lexus,GS400
C_CND_019932,Pontiac,Bonneville
C_CND_019933,Saturn,LS
C_CND_019934,Dodge,Viper
C_CND_019935,Chevrolet,Metro
C_CND_019936,Dodge,Dakota
C_CND_019937,Hyundai,Sonata
C_CND_019938,Ford,Taurus
C_CND_019939,Toyota,RAV4
C_CND_019940,Porsche,Boxter
C_CND_019941,Ford,Ranger
C_CND_019942,Volkswagen,Passat
C_CND_019943,BMW,528i
C_CND_019944,Mercedes-B,C-Class
C_CND_019945,Chevrolet,Prizm
C_CND_019946,Dodge,Viper
C_CND_019947,Mercedes-B,SL-Class
C_CND_019948,Toyota,Corolla
C_CND_019949,Honda,CR-V
C_CND_019950,Toyota,Corolla
C_CND_019951,Pontiac,Firebird
C_CND_019952,Subaru,Forester
C_CND_019953,Saturn,LS
C_CND_019954,Dodge,Viper
C_CND_019955,Nissan,Pathfinder
C_CND_019956,Mercedes-B,S-Class
C_CND_019957,Mercedes-B,C-Class
C_CND_019958,Lincoln,Town car
C_CND_019959,Mercedes-B,SL-Class
C_CND_019960,Honda,Accord
C_CND_019961,Volkswagen,Passat
C_CND_019962,Pontiac,Bonneville
C_CND_019963,Chevrolet,Prizm
C_CND_019964,Porsche,Boxter
C_CND_019965,Oldsmobile,Intrigue
C_CND_019966,Lincoln,Navigator
C_CND_019967,Acura,RL
C_CND_019968,Honda,Accord
C_CND_019969,Chrysler,Concorde
C_CND_019970,Chevrolet,Malibu
C_CND_019971,Chrysler,Concorde
C_CND_019972,Mercedes-B,S-Class
C_CND_019973,Mercedes-B,C-Class
C_CND_019974,Lincoln,Town car
C_CND_019975,Nissan,Pathfinder
C_CND_019976,Honda,Accord
C_CND_019977,Volkswagen,Passat
C_CND_019978,Chevrolet,Prizm
C_CND_019979,Dodge,Ram Pickup
C_CND_019980,Pontiac,Bonneville
C_CND_019981,Chevrolet,Corvette
C_CND_019982,Buick,Regal
C_CND_019983,Ford,Explorer
C_CND_019984,Mercedes-B,CL500
C_CND_019985,Chevrolet,Cavalier
C_CND_019986,Pontiac,Firebird
C_CND_019987,Volkswagen,Passat
C_CND_019988,Mitsubishi,Diamante
C_CND_019989,Toyota,RAV4
C_CND_019990,Mercedes-B,SL-Class
C_CND_019991,BMW,323i
C_CND_019992,Mitsubishi,3000GT
C_CND_019993,Dodge,Ram Wagon
C_CND_019994,Mitsubishi,Montero Sport
C_CND_019995,Chevrolet,Cavalier
C_CND_019996,Dodge,Avenger
C_CND_019997,Mitsubishi,Diamante
C_CND_019998,Volvo,C70
C_CND_019999,Honda,Accord
C_CND_020000,Plymouth,Neon
C_CND_020001,Mitsubishi,Diamante
C_CND_020002,Toyota,4Runner
C_CND_020003,Mercedes-B,S-Class
C_CND_020004,Mitsubishi,3000GT
C_CND_020005,Plymouth,Prowler
C_CND_020006,Saturn,LW
C_CND_020007,Volkswagen,GTI
C_CND_020008,Plymouth,Neon
C_CND_020009,Jeep,Wrangler
C_CND_020010,Plymouth,Neon
C_CND_020011,Lexus,LS400
C_CND_020012,Plymouth,Voyager
C_CND_020013,Plymouth,Prowler
C_CND_020014,Plymouth,Breeze
C_CND_020015,Mitsubishi,Diamante
C_CND_020016,Mercedes-B,SLK
C_CND_020017,Chevrolet,Lumina
C_CND_020018,Toyota,Camry
C_CND_020019,Pontiac,Grand Prix
C_CND_020020,Jeep,Grand Cherokee
C_CND_020021,Toyota,Celica
C_CND_020022,Porsche,Carrera Coupe
C_CND_020023,Ford,Ranger
C_CND_020024,Pontiac,Bonneville
C_CND_020025,Chevrolet,Corvette
C_CND_020026,Buick,Regal
C_CND_020027,Ford,Explorer
C_CND_020028,Mercedes-B,CL500
C_CND_020029,Chevrolet,Cavalier
C_CND_020030,Porsche,Carrera Coupe
C_CND_020031,Volkswagen,Passat
C_CND_020032,Mercury,Mountaineer
C_CND_020033,Ford,Expedition
C_CND_020034,Oldsmobile,Bravada
C_CND_020035,Mitsubishi,Diamante
C_CND_020036,Mercedes-B,SLK
C_CND_020037,Honda,Passport
C_CND_020038,Oldsmobile,Cutlass
C_CND_020039,Chevrolet,Malibu
C_CND_020040,Dodge,Ram Pickup
C_CND_020041,Chevrolet,Prizm
C_CND_020042,Ford,Windstar
C_CND_020043,Dodge,Avenger
C_CND_020044,Saturn,LS
C_CND_020045,Dodge,Durango
C_CND_020046,Cadillac,Seville
C_CND_020047,Acura,TL
C_CND_020048,Porsche,Carrera Coupe
C_CND_020049,Acura,Integra
C_CND_020050,Ford,Mustang
C_CND_020051,Nissan,Pathfinder
C_CND_020052,Mercedes-B,C-Class
C_CND_020053,Cadillac,Eldorado
C_CND_020054,Porsche,Boxter
C_CND_020055,Pontiac,Grand Prix
C_CND_020056,Subaru,Forester
C_CND_020057,Ford,Expedition
C_CND_020058,Oldsmobile,Bravada
C_CND_020059,Mitsubishi,Diamante
C_CND_020060,Volkswagen,GTI
C_CND_020061,Nissan,Altima
C_CND_020062,Ford,Contour
C_CND_020063,Mitsubishi,Galant
C_CND_020064,Acura,RL
C_CND_020065,Audi,A8
C_CND_020066,Cadillac,Eldorado
C_CND_020067,Mercedes-B,SLK
C_CND_020068,BMW,528i
C_CND_020069,Chevrolet,Malibu
C_CND_020070,Lincoln,Continental
C_CND_020071,Plymouth,Voyager
C_CND_020072,Mercury,Villager
C_CND_020073,Oldsmobile,Silhouette
C_CND_020074,Mercury,Cougar
C_CND_020075,BMW,323i
C_CND_020076,Mercedes-B,SLK
C_CND_020077,Honda,Passport
C_CND_020078,Oldsmobile,Cutlass
C_CND_020079,BMW,528i
C_CND_020080,Ford,Crown Victoria
C_CND_020081,Nissan,Frontier
C_CND_020082,Lexus,ES300
C_CND_020083,Acura,RL
C_CND_020084,Ford,F-Series
C_CND_020085,Chrysler,300M
C_CND_020086,Plymouth,Neon
C_CND_020087,Chevrolet,Monte Carlo
C_CND_020088,Hyundai,Sonata
C_CND_020089,Oldsmobile,Cutlass
C_CND_020090,Chrysler,LHS
C_CND_020091,Audi,A6
C_CND_020092,Acura,TL
C_CND_020093,Lexus,GS400
C_CND_020094,Jeep,Grand Cherokee
C_CND_020095,Mercedes-B,CL500
C_CND_020096,Dodge,Ram Pickup
C_CND_020097,Lincoln,Continental
C_CND_020098,Plymouth,Voyager
C_CND_020099,Hyundai,Sonata
C_CND_020100,Oldsmobile,Cutlass
C_CND_020101,Chrysler,LHS
C_CND_020102,Audi,A6
C_CND_020103,Chrysler,Sebring Coupe
C_CND_020104,Ford,Ranger
C_CND_020105,Dodge,Ram Pickup
C_CND_020106,Mercedes-B,S-Class
C_CND_020107,BMW,323i
C_CND_020108,Mercury,Grand Marquis
C_CND_020109,BMW,528i
C_CND_020110,Mitsubishi,Galant
C_CND_020111,BMW,528i
C_CND_020112,Lincoln,Navigator
C_CND_020113,Nissan,Pathfinder
C_CND_020114,Oldsmobile,Intrigue
C_CND_020115,Pontiac,Bonneville
C_CND_020116,Ford,Windstar
C_CND_020117,Jeep,Cherokee
C_CND_020118,Volkswagen,Passat
C_CND_020119,Mercedes-B,M-Class
C_CND_020120,Chrysler,Sebring Coupe
C_CND_020121,Ford,Mustang
C_CND_020122,Volkswagen,Passat
C_CND_020123,Chrysler,LHS
C_CND_020124,Lexus,LX470
C_CND_020125,Mitsubishi,3000GT
C_CND_020126,Ford,Taurus
C_CND_020127,Chrysler,300M
C_CND_020128,Volkswagen,Jetta
C_CND_020129,Chrysler,300M
C_CND_020130,Mercury,Mystique
C_CND_020131,Lexus,GS400
C_CND_020132,Ford,Expedition
C_CND_020133,Buick,Century
C_CND_020134,Saab,3-Sep
C_CND_020135,Dodge,Ram Pickup
C_CND_020136,Ford,Mustang
C_CND_020137,Volkswagen,Passat
C_CND_020138,Chrysler,LHS
C_CND_020139,Lexus,LX470
C_CND_020140,Oldsmobile,Cutlass
C_CND_020141,Plymouth,Voyager
C_CND_020142,Pontiac,Grand Prix
C_CND_020143,Toyota,Celica
C_CND_020144,Chrysler,300M
C_CND_020145,Volvo,S70
C_CND_020146,Mercedes-B,C-Class
C_CND_020147,Mercury,Sable
C_CND_020148,Mitsubishi,Montero Sport
C_CND_020149,Saturn,SW
C_CND_020150,Chevrolet,Cavalier
C_CND_020151,Acura,TL
C_CND_020152,Saturn,LW
C_CND_020153,Dodge,Durango
C_CND_020154,Mitsubishi,3000GT
C_CND_020155,Chevrolet,Monte Carlo
C_CND_020156,Mitsubishi,3000GT
C_CND_020157,Ford,Taurus
C_CND_020158,Chrysler,300M
C_CND_020159,Subaru,Forester
C_CND_020160,Saturn,SW
C_CND_020161,Chevrolet,Cavalier
C_CND_020162,Acura,TL
C_CND_020163,Mitsubishi,Diamante
C_CND_020164,Jeep,Cherokee
C_CND_020165,Ford,Explorer
C_CND_020166,Chevrolet,Cavalier
C_CND_020167,Ford,Windstar
C_CND_020168,Cadillac,DeVille
C_CND_020169,Mitsubishi,Diamante
C_CND_020170,Lexus,LS400
C_CND_020171,Audi,A4
C_CND_020172,Chrysler,Concorde
C_CND_020173,Chevrolet,Prizm
C_CND_020174,Infiniti,I30
C_CND_020175,Lexus,ES300
C_CND_020176,Mercury,Sable
C_CND_020177,Cadillac,Escalade
C_CND_020178,Pontiac,Bonneville
C_CND_020179,Subaru,Outback
C_CND_020180,Subaru,Forester
C_CND_020181,Dodge,Ram Van
C_CND_020182,Jaguar,S-Type
C_CND_020183,Cadillac,DeVille
C_CND_020184,Lincoln,Navigator
C_CND_020185,Chrysler,Sebring Coupe
C_CND_020186,Dodge,Durango
C_CND_020187,Chevrolet,Prizm
C_CND_020188,Chevrolet,Corvette
C_CND_020189,Pontiac,Grand Am
C_CND_020190,Buick,LeSabre
C_CND_020191,Saab,5-Sep
C_CND_020192,Acura,RL
C_CND_020193,Chrysler,LHS
C_CND_020194,BMW,323i
C_CND_020195,Dodge,Stratus
C_CND_020196,Lexus,LS400
C_CND_020197,Acura,RL
C_CND_020198,Honda,Accord
C_CND_020199,Toyota,Celica
C_CND_020200,Nissan,Pathfinder
C_CND_020201,Mitsubishi,3000GT
C_CND_020202,Acura,RL
C_CND_020203,Chevrolet,Malibu
C_CND_020204,Oldsmobile,Silhouette
C_CND_020205,Plymouth,Breeze
C_CND_020206,Lexus,GS400
C_CND_020207,Toyota,Corolla
C_CND_020208,Volkswagen,Passat
C_CND_020209,Ford,Expedition
C_CND_020210,Dodge,Durango
C_CND_020211,Mitsubishi,Diamante
C_CND_020212,Chevrolet,Corvette
C_CND_020213,Plymouth,Breeze
C_CND_020214,Dodge,Ram Pickup
C_CND_020215,Chevrolet,Prizm
C_CND_020216,Nissan,Pathfinder
C_CND_020217,Volkswagen,Cabrio
C_CND_020218,Mercury,Mountaineer
C_CND_020219,Lincoln,Town car
C_CND_020220,Mitsubishi,Diamante
C_CND_020221,Pontiac,Grand Prix
C_CND_020222,Pontiac,Grand Prix
C_CND_020223,Toyota,Tacoma
C_CND_020224,Infiniti,I30
C_CND_020225,Lincoln,Town car
C_CND_020226,Buick,Park Avenue
C_CND_020227,Plymouth,Voyager
C_CND_020228,Mitsubishi,Diamante
C_CND_020229,Jeep,Cherokee
C_CND_020230,Ford,Explorer
C_CND_020231,Chevrolet,Cavalier
C_CND_020232,Ford,Windstar
C_CND_020233,Cadillac,DeVille
C_CND_020234,Mitsubishi,Diamante
C_CND_020235,Lexus,LS400
C_CND_020236,Mitsubishi,Eclipse
C_CND_020237,Subaru,Forester
C_CND_020238,Ford,Focus
C_CND_020239,Cadillac,Seville
C_CND_020240,Mitsubishi,Eclipse
C_CND_020241,Mercury,Sable
C_CND_020242,Cadillac,Escalade
C_CND_020243,Pontiac,Bonneville
C_CND_020244,Subaru,Outback
C_CND_020245,Plymouth,Prowler
C_CND_020246,BMW,323i
C_CND_020247,Chevrolet,Malibu
C_CND_020248,Hyundai,Elantra
C_CND_020249,Chevrolet,Monte Carlo
C_CND_020250,Lexus,LS400
C_CND_020251,Plymouth,Neon
C_CND_020252,Dodge,Durango
C_CND_020253,Lexus,GS400
C_CND_020254,BMW,528i
C_CND_020255,Chevrolet,Camaro
C_CND_020256,Cadillac,Escalade
C_CND_020257,Volkswagen,Passat
C_CND_020258,Hyundai,Sonata
C_CND_020259,Porsche,Carrera Coupe
C_CND_020260,Lincoln,Continental
C_CND_020261,Chrysler,Concorde
C_CND_020262,Pontiac,Bonneville
C_CND_020263,Toyota,Camry
C_CND_020264,Lexus,LS400
C_CND_020265,Chevrolet,Lumina
C_CND_020266,Mercedes-B,CLK Coupe
C_CND_020267,Oldsmobile,Silhouette
C_CND_020268,Ford,Explorer
C_CND_020269,Ford,Windstar
C_CND_020270,Pontiac,Grand Am
C_CND_020271,Chrysler,Sebring Coupe
C_CND_020272,Saturn,LS
C_CND_020273,Mitsubishi,3000GT
C_CND_020274,Toyota,Sienna
C_CND_020275,Lincoln,Navigator
C_CND_020276,Plymouth,Prowler
C_CND_020277,BMW,323i
C_CND_020278,Chevrolet,Malibu
C_CND_020279,Hyundai,Elantra
C_CND_020280,Chevrolet,Monte Carlo
C_CND_020281,Lexus,LS400
C_CND_020282,Plymouth,Neon
C_CND_020283,Lexus,LS400
C_CND_020284,Chevrolet,Prizm
C_CND_020285,Dodge,Neon
C_CND_020286,Mercury,Grand Marquis
C_CND_020287,Subaru,Forester
C_CND_020288,Lexus,LS400
C_CND_020289,BMW,528i
C_CND_020290,Porsche,Carrera Cabrio
C_CND_020291,Mercedes-B,E-Class
C_CND_020292,Ford,Expedition
C_CND_020293,Mercedes-B,S-Class
C_CND_020294,Saturn,SW
C_CND_020295,Chevrolet,Cavalier
C_CND_020296,Chevrolet,Malibu
C_CND_020297,Subaru,Outback
C_CND_020298,BMW,528i
C_CND_020299,Plymouth,Neon
C_CND_020300,Chevrolet,Lumina
C_CND_020301,Chevrolet,Corvette
C_CND_020302,Volkswagen,Jetta
C_CND_020303,Dodge,Durango
C_CND_020304,Volvo,V40
C_CND_020305,Pontiac,Sunfire
C_CND_020306,Mitsubishi,Montero
C_CND_020307,Mercury,Sable
C_CND_020308,Mitsubishi,3000GT
C_CND_020309,Lexus,GS400
C_CND_020310,Acura,RL
C_CND_020311,Volvo,S70
C_CND_020312,Saab,3-Sep
C_CND_020313,Volkswagen,Golf
C_CND_020314,Chrysler,300M
C_CND_020315,Mercury,Grand Marquis
C_CND_020316,Ford,Explorer
C_CND_020317,Chevrolet,Metro
C_CND_020318,Mercury,Grand Marquis
C_CND_020319,Mitsubishi,Diamante
C_CND_020320,Lexus,GS300
C_CND_020321,BMW,323i
C_CND_020322,Acura,TL
C_CND_020323,Chevrolet,Prizm
C_CND_020324,Audi,A6
C_CND_020325,Chrysler,Town & Country
C_CND_020326,Dodge,Caravan
C_CND_020327,Oldsmobile,Silhouette
C_CND_020328,Chrysler,Concorde
C_CND_020329,Ford,Windstar
C_CND_020330,Mercury,Sable
C_CND_020331,Toyota,Land Cruiser
C_CND_020332,Buick,Park Avenue
C_CND_020333,Chevrolet,Prizm
C_CND_020334,Mercedes-B,S-Class
C_CND_020335,Chevrolet,Malibu
C_CND_020336,Lexus,LS400
C_CND_020337,Saturn,SC
C_CND_020338,Saturn,SC
C_CND_020339,Mercury,Grand Marquis
C_CND_020340,Mercedes-B,SL-Class
C_CND_020341,Lexus,LS400
C_CND_020342,BMW,528i
C_CND_020343,Porsche,Carrera Cabrio
C_CND_020344,Mercedes-B,E-Class
C_CND_020345,Ford,Expedition
C_CND_020346,Mercedes-B,S-Class
C_CND_020347,Saturn,SW
C_CND_020348,Chevrolet,Cavalier
C_CND_020349,Cadillac,Escalade
C_CND_020350,Volkswagen,Passat
C_CND_020351,Acura,RL
C_CND_020352,Pontiac,Bonneville
C_CND_020353,Mercury,Grand Marquis
C_CND_020354,Saturn,LW
C_CND_020355,Plymouth,Breeze
C_CND_020356,Chevrolet,Prizm
C_CND_020357,Mercury,Villager
C_CND_020358,Dodge,Ram Pickup
C_CND_020359,Chrysler,Sebring Conv.
C_CND_020360,Hyundai,Sonata
C_CND_020361,Oldsmobile,Aurora
C_CND_020362,Chrysler,LHS
C_CND_020363,Chrysler,Concorde
C_CND_020364,Mitsubishi,3000GT
C_CND_020365,Lexus,LX470
C_CND_020366,BMW,528i
C_CND_020367,Ford,Explorer
C_CND_020368,Audi,A6
C_CND_020369,Chrysler,Sebring Coupe
C_CND_020370,Cadillac,Eldorado
C_CND_020371,Dodge,Ram Wagon
C_CND_020372,Chevrolet,Prizm
C_CND_020373,Volvo,C70
C_CND_020374,Oldsmobile,Silhouette
C_CND_020375,Mitsubishi,3000GT
C_CND_020376,Cadillac,Escalade
C_CND_020377,Volkswagen,Passat
C_CND_020378,Acura,RL
C_CND_020379,Pontiac,Bonneville
C_CND_020380,Mercury,Grand Marquis
C_CND_020381,Saturn,LW
C_CND_020382,Chevrolet,Prizm
C_CND_020383,Pontiac,Sunfire
C_CND_020384,Mitsubishi,Montero Sport
C_CND_020385,Porsche,Carrera Coupe
C_CND_020386,Oldsmobile,Silhouette
C_CND_020387,Acura,TL
C_CND_020388,Mercury,Grand Marquis
C_CND_020389,Lexus,GS300
C_CND_020390,Chrysler,300M
C_CND_020391,Honda,Passport
C_CND_020392,Oldsmobile,Bravada
C_CND_020393,Toyota,RAV4
C_CND_020394,Chevrolet,Camaro
C_CND_020395,Volvo,S40
C_CND_020396,Oldsmobile,Silhouette
C_CND_020397,Pontiac,Sunfire
C_CND_020398,Mercedes-B,E-Class
C_CND_020399,Chevrolet,Metro
C_CND_020400,Saturn,LS
